id,query1,query2,label
1410,乐达非热毒平颗粒功能大吗,乐达非热毒平颗粒10岁以下儿童能吃吗,0
1411,三岁宝宝肺炎咳嗽怎么办？,3岁多宝宝肺炎支原体感染咳嗽怎么办,1
1412,一直流鼻涕怎么做才好,一直流鼻涕会不会恶化为鼻癌,0
1413,什么是过敏性哮喘治疗最好的方法？,过敏性哮喘吃什么最好,0
1414,感冒了吃中药和西药哪个效果好,中西药治疗感冒哪个效果好,1
1415,请问肺气肿患者发病时气喘怎么办？,肺气肿患者发病时气喘该做什么？,1
1416,晕车吃三九感冒灵管用吗,晕车药和感冒药能同时吃吗,0
1417,刚断了胸膜炎的药还会得肾结核吗,刚断了胸膜炎的药能喝酒吗,0
1418,阿莫西林胶囊的用法用量是多少,可以告知一下阿莫西林胶囊的用法用量吗,1
1419,乐达非热毒平颗粒用了之后会皮肤痒吗,乐达非热毒平颗粒有什么不良反应吗,0
1420,怎么控制结合性胸膜炎积水,结合性胸膜炎积水治疗起来麻烦吗,0
1421,过敏性哮喘还能活多久啊?,过敏性哮喘对药物有依赖吗,0
1422,胸膜炎症引起肋间神经痛是怎么回事,胸膜炎症怎么会引起肋间神经痛,1
1423,请问嘴唇小腿肿紫是由肺气肿引起的吗？,嘴唇小腿肿紫是肺气肿的缘故吗？,1
1424,肺癌能吃阿斯美复方甲氧那明胶囊吗,肺癌可以吃阿斯美复方甲氧那明胶囊吗,1
1425,月子里感冒流鼻涕怎么办,月子里咳嗽怎么办,0
1426,肺气肿病人的饮食要求注意事项,肺气肿病人的饮食要求注意事项有哪些？,1
1427,请问：我为什么经常感冒？,请问：我经常感冒能吃营养品吗？,0
1428,新型冠状病毒肺炎潜伏期,冠状病毒感染性肺炎潜伏期,1
1429,刻康消炎片功能主治主要是什么呢,刻康消炎片可以治什么病,1
1430,胸膜炎症状胸膜炎严重不严重,胸膜炎症状胸膜炎严重吗？,1
1431,消炎止痛服用众生丸有用吗,消炎止痛服用众生丸管用吗？,1
1432,怎么应对因上呼吸道感染引起的肺部感染？,怎么应对肺部感染？因上呼吸道感染引起的。,1
1433,宝宝血常规怎么看出来感冒,宝宝感冒发烧的血常规怎么看,1
1434,肺炎支原体阳性是什么意思?,肺炎支原体阳性是什么原因导致的,0
1435,维宏阿奇霉素片一天几片,维宏阿奇霉素的一天顿服下6片有危险吗,0
1436,多年的肺气肿怎样食疗能好,怎么样食疗治疗肺气肿啊？,1
1437,肺气肿能否治愈？能恢复成以前的状态吗？,肺气肿吃什么治疗效果好？,0
1438,怎样分辩肺气肿早中晚期?,肺气肿是什么？,0
1439,消化不良能不能服用百补增力丸,消化不良能吃百补增力丸吗,1
1440,肺气肿肺大泡需不需要手术？,肺气肿需做手术吗？,1
1441,顺尔宁孟鲁司特钠颗粒的效果如何,顺尔宁孟鲁司特钠颗粒和平奇有什么区别,0
1442,怀孕期间感冒对胎儿有哪些影响,怀孕期间感冒对胎儿有何影响？,1
1443,13介肺炎疫苗有必要打吗?,有必要打13介肺炎疫苗吗？,1
1444,你好，胸膜炎建议吃什么药？,你好，胸膜炎患者应该吃什么药哈好？,1
1445,感觉上颚疼是怎么回事,上颚疼是不是缺乏维生素,0
1446,兆康金莲花胶囊的价格到底是多少,高血压患者能服用兆康金莲花胶囊吗,0
1447,肺炎支原体是通过什么传染的?,宠物会传播肺炎支原体抗体吗,0
1448,肺炎的孩子应该怎么饮食呢,孩子肺炎饮食要怎么办？,0
1449,琦鹰汉藏七味螃蟹甲丸的作用效果大吗,琦鹰汉藏七味螃蟹甲丸可以治疗那种病,0
1450,孩子老感冒发烧需要采取什么方法,儿童老是感冒发烧，怎么治疗,1
1451,小儿支原体肺炎有什么症状,小儿支原体肺炎症状是什么？,1
1452,奇康寒喘祖帕颗粒有效果吗,奇康寒喘祖帕颗粒的效果好吗,1
1453,肺气肿患者气短，呼吸困难是什么缘故？,肺气肿患者呼吸困难能治吗？,0
1454,咳嗽发热不是新型冠状病毒肺炎的第一症状,发热咳嗽不是新型肺炎的首发症状,1
1455,打喷嚏流鼻涕可以吃什么感冒药,哪种感冒药治疗打喷嚏流鼻涕,1
1456,擤鼻涕的时候感觉耳朵里面出气似的咋回事,擤鼻涕的时候总是感觉耳朵里面出气怎么回事,1
1457,什么样的人群可以服用肺力咳合剂（健兴）,肺力咳合剂（健兴）什么样的人群可以服用,1
1458,恩替卡韦胶囊在医保里面包括吗,恩替卡韦胶囊是专治什么病的,0
1459,13价肺炎有必要打吗?,13介肺炎疫苗有必要打吗,1
1460,小孩咳嗽变异性哮喘怎么治疗？,儿童咳嗽变异性哮喘怎么办?,1
1461,革兰阴性杆菌肺炎的症状有哪些,请问革兰阴性杆菌肺炎是什么？,0
1462,"现在肺炎能治好吗,大概多少钱",得了肺炎多久能治好？,0
1463,肺炎早期症状有哪些,肺炎初期症状有什么,1
1464,感冒鼻塞流鼻涕吃什么药,感冒鼻塞流鼻涕吃什么药缓解,1
1465,怀孕五个多月感冒了怎么办,怀孕五个多月感冒了有什么办法,1
1466,出现了鼻息肉会有什么危害,鼻息肉的危害是什么,1
1467,小孩肺炎如何治疗最好?,小孩肺炎治疗好需要多久？,0
1468,13价肺炎有必要打吗?,打13介肺炎疫苗有什么好处吗,1
1469,大肠杆菌性肺炎是哪种病,大肠杆菌性肺炎致死率高吗,0
1470,依托红霉素颗粒我实在是弄不明白怎么吃,依托红霉素怎么吃？,1
1471,长期吸烟导致肺气肿，怎么办,抽烟得了肺气肿该如何治疗呢?,1
1472,连续剧烈无痰干咳怎么治疗能彻底康复呢,干咳无痰喉咙痒是新型肺炎吗,0
1473,肺炎支原体抗体阳性会传染吗，这是什么病,肺炎支原体抗体阳性是什么病?怎么引起的?,0
1474,小儿支原体肺炎有什么症状,小儿支原体肺炎的症状有哪些？,1
1475,我得了肺炎为什么不发烧,肺炎反复发烧我该怎么办,0
1476,阿莫西林胶囊联邦阿莫仙有效期多长时间呢,阿莫西林胶囊联邦阿莫仙有保质期吗,1
1477,变异性哮喘该如何治疗,变异性哮喘是不是很严重,0
1478,左下肺炎不能吃什么食物呀？,您好我想问下氟康唑胶囊的具体服法,0
1479,打感冒预防针对肺气肿引发的心脏问题有影响吗？,肺气肿引发心脏问题后还能打感冒预防针吗,1
1480,怀孕四个月，感冒了，能喝红糖姜水吗？,孕妇感冒了喝红糖姜水可以吗,1
1481,同仁堂二母宁嗽丸的疗效好不好,服用同仁堂二母宁嗽丸有什么注意事项吗,0
1482,请问，怎么可以治疗哮喘病,如何诊断儿童哮喘？,0
1483,两肺肺气肿、心隔未见异常该怎么办?,两肺肺气肿、心隔未见异常正常吗？,0
1484,肺气肿有哪些饮食原则？,肺气肿的饮食原则是什么？,1
1485,吃感冒药后喝酒会有什么后果,吃感冒药后喝酒会有什么危险吗,1
1486,感冒咳嗽厉害怎么办请问怎么进行康复训练,感冒咳嗽的厉害是肺炎吗,0
1487,肺炎引起胸膜炎吃哪种药最好？,肺炎引起胸膜炎严重吗？,0
1488,服用阿莫西林胶囊应注意什么,阿莫西林的保质期是多久,0
1489,哺乳期妇女感冒吃什么药,那种感冒药孕妇可以吃,1
1490,上咽痛是上呼吸道感染吗,上咽痛该怎么办,0
1491,请问金诃安儿宁颗粒要主治什么疾病,请问金诃安儿宁颗粒主攻什么疾病？,1
1492,嗓子发炎了可以服用阿莫西林胶囊吗？,嗓子发炎了不能服用阿莫西林胶囊吗？,0
1493,宝宝得支原体肺炎必须有什么方法能治愈好,宝宝感染肺炎支原体严重吗？,0
1494,肩膀上感觉有个疙瘩，好像在肉里怎么办？,肩膀上感觉有个疙瘩，好像在肉里是一种病吗？,0
1495,新型冠状病毒感染的肺炎是什么症状,人会感染冠状病毒吗？,0
1496,心脑供血不足要怎么治疗,心脑供血不足需要输液体吗,0
1497,肺炎治疗多久能痊愈,肺炎多长时间能好,1
1498,得胸膜炎后如何照顾自己,得胸膜炎后吃什么药,0
1499,排卵期感冒了吃药了能要孩子吗?,排卵期感冒了可以注射流感疫苗吗,0
1500,一岁半的小孩不感冒老是流鼻涕怎么办呀,一岁半的小孩老是流黄浓鼻涕怎么办呀,0
1501,肺气肿的早期症状是什么？,肺气肿有哪些早期的体征？,1
1502,支原体衣原体尿道炎用罗红霉素怎么样,支原体衣原体尿道炎是什么病？,0
1503,九个月宝宝流鼻涕怎么治,九个月宝宝流鼻涕有什么妙招,1
1504,豆腐炖黄豆芽对胸膜炎有好处吗,豆腐炖黄豆芽对身体补充什么,0
1505,胸膜炎患者康复后可多喝苦菜泡茶吗,胸膜炎患者康复后能不能多喝苦菜泡茶吗,1
1506,化脓性胸膜炎是否会传染？,化脓性胸膜炎怎么治疗,0
1507,体质差容易感冒怎么办？,体质不好容易感冒怎样治？,1
1508,新型冠状肺炎发烧多少度,肺炎发烧多少度,1
1509,孩子感冒了，一天要吃几次药？,宝宝感冒了，开的药喝不进去怎么办？,0
1510,小宝长牙反复发烧怎么办,宝宝长牙期间爱咬乳头怎么回事,0
1511,结核胸膜炎x光会显示吗,结核胸膜炎是咳嗽引起的吗,0
1512,小儿支原体肺炎怎么样治疗,怎样治疗小儿支原体肺炎？,1
1513,肺气肿会引起升主动脉增宽吗？,得了肺气肿升主动脉增宽吗？,1
1514,感冒了嗓子不舒服怎么办,孩子感冒了嗓子不舒服怎么办,0
1515,感冒药和退烧药能一起吃吗？,感冒药和退烧药一起吃可以吗,1
1516,肺炎支原体是通过什么传染的?,肺炎支原体是通过什么方式传染的?,1
1517,请问感冒嗓子疼可以吃利君沙吗,喉咙发炎肿痛，吃利君沙好还是头孢好？,0
1518,过敏性哮喘应该怎么治?,过敏性哮喘多久可以治疗好,0
1519,明兴清开灵颗粒的价格怎么样,儿童喝明兴清开灵有副作用吗,0
1520,怀孕前期感冒了怎么办？？？,刚怀孕就感冒了会影响胎儿吗？,0
1521,仙笛菲阿奇霉素干混悬剂要多少钱的,仙笛菲阿奇霉素干混悬剂医疗用处是什么,0
1522,新型冠状病毒感染的肺炎什么症状,人冠状病毒感染怎么诊断,0
1523,请问孩子肺炎怎么治疗？,儿童肺炎如何治疗最好,1
1524,慢阻肺有什么护理措施？,慢阻肺是什么病？,0
1525,过敏性哮喘会不会引发生命危险,过敏性哮喘是怎样引起的,0
1526,依托红霉素片治疗肺炎链球菌吗,依托红霉素片一次剂量是多少,0
1527,23价肺炎疫苗有必要打吗,23价肺炎疫苗该打吗?,1
1528,月子里感冒流鼻涕能用什么药,月子里感冒流鼻涕怎样治疗,1
1529,结核胸膜炎是怎么引起的,结核胸膜炎能不能预防,0
1530,阿奇霉素颗粒可以治疗儿童咳嗽吗,阿奇霉素颗粒一次可以吃多少,0
1531,COPD和肺气肿的检查证据是什么？,诊断肺气肿花费多吗？,0
1532,拉米夫定有什么副作用跟不良反应,拉米夫定的副作用跟不良反应有什么？,1
1533,请问胸膜炎吃药多久有效果？,请问胸膜炎吃药多久能看到效果？,1
1534,众生丸饭后使用吗服用是需要注意什么呢,服用众生丸需要忌口吗,1
1535,长期久坐会得胸膜炎吗？,长期久坐得胸膜炎的可能性大吗,1
1536,23价肺炎疫苗价格多少呢？,打一次23价肺炎疫苗用多少钱,1
1537,胸膜炎与戒白粉关系大吗,胸膜炎与戒白粉有什么关系,1
1538,支气管炎哮喘的反复咳咳不见好转是什么原因,支气管炎哮喘和慢性支气管炎是一种病吗,0
1539,推拿治疗小儿支原体肺炎有帮助吗？,推拿对治疗小儿支原体肺炎有效吗？,1
1540,小孩抗肺炎支原体抗体lgm阳性怎么处理,小孩抗肺炎支原体抗体lgm阳性是得的什么病,1
1541,得过胸膜炎能保重大疾病险吗,得过胸膜炎还会引起其他病吗,0
1542,支气管炎的最佳治疗方法是什么,支气管炎的最佳疗法是什么？,1
1543,胸膜炎在复查阶段咳嗽请问是什么毛病,胸膜炎在复查阶段咳嗽是哪种病？,1
1544,胸膜炎是什么原因引起的,一般都是什么原因引起的胸膜炎？,1
1545,北京治疗哮喘好的医院是哪家,北京哪家医院治疗哮喘效果好？,1
1546,小孩抗肺炎支原体抗体lgm阳性是得的什么病,重症现在怎么治疗肺炎?,0
1547,金果饮冬天嗓子疼咽炎喝着效果好吗,冬天嗓子疼咽炎严重吗？,0
1548,打23介肺炎疫苗有什么好处,23介肺炎疫苗有没有打的必要？,1
1549,吃感冒药后喝酒会有什么危害,吃感冒药后喝酒会有什么危险吗,1
1550,巨能清热解毒口服液疗效怎么样,服用巨能清热解毒口服液需要注意什么,0
1551,石家庄清热解毒软胶囊效果明显吗,石家庄清热解毒软胶囊效果显著吗,1
1552,肺气肿病人经常吸氧好吗?,肺气肿用吸氧机几升好,0
1553,治疗好的胸膜炎病人长寿吗?,治疗好的胸膜炎病人留后遗症吗,0
1554,请问一下儿童肺炎会传染吗?,儿童患上肺炎必须住院吗,0
1555,治支原体肺炎服用红霉素好不好？,治支原体肺炎用红霉素好吗？,1
1556,宝宝轻微肺炎有什么症状,宝宝肺炎可以吃什么药？,0
1557,特发性间质性肺炎有什么特点吗？,特发性间质性肺炎是什么呀？,1
1558,宝宝为什么老是流鼻涕?,宝宝老是流鼻涕需要做什么检查吗?,0
1559,宝宝前段时间支原体肺炎，好了快半月了又复发该怎么办？,宝宝前段时间支原体肺炎，好了快半月了又复发如何是好？,1
1560,23价肺炎疫苗有必要打吗,仁寿县接种肺炎疫苗哪个医院好？,0
1561,得过胸膜炎以后再发烧会胸疼吗,得过胸膜炎以后发烧病情会不会加重,0
1562,得了肺气肿寿命还剩下几年?,肺气肿患者的寿命有多长？,1
1563,哺乳期感冒吃什么药能好？,哺乳期感冒能吃什么药？,1
1564,小孩如果得了肺炎会发烧吗？,宝宝肺炎会发烧吗,1
1565,孕妇患有上呼吸道感染服用化痰消咳片有什么副作用,孕妇服用化痰消咳片治疗上呼吸道感染可以吗,1
1566,百利(阿莫西林胶囊)的注意事项有什么呢？,百利阿莫西林胶囊有哪些注意事项呢？,1
1567,服用缬沙坦分散片后会伤肾吗,服用缬沙坦分散片后会对肾产生伤害吗,1
1568,23价肺炎疫苗要不要打,23价肺炎疫苗必须打吗,1
1569,肺炎是什么引起的,肺炎是怎么引起的肺炎是怎么引起的,1
1570,两个月的宝宝有点流鼻涕怎么办？,两个月的宝宝有点流鼻涕怎样治？,1
1571,请问肺气肿是不是喝橄榄油？,您好请问肺气肿是不是喝橄榄油,1
1572,变异性哮喘的症状有哪些?,哪些是变异性哮喘的症状,1
1573,克拉霉素分散片吃多了要怎么处理?,克拉霉素分散片吃多了要怎么办？,1
1574,打23价肺炎疫苗花费多少钱,打23价肺炎疫苗需要多少钱啊,1
1575,明兴清开灵颗粒的价格贵吗,明兴清开灵颗粒的价格一般人可以接受吗,1
1576,吃了阿莫西林胶囊能喝酒吗,吃阿莫西林胶囊会过敏吗,0
1577,感冒流鼻涕头疼发热全身出虚汗怎么办,感冒流鼻涕头疼发热全身出虚汗是流感的症状,0
1578,肺炎饮食方面要注意什么？,有肺炎的食谱吗,1
1579,一来月经就感冒是咋回事,一来月经就感冒是什么原因,1
1580,哺乳期可以用红霉素软膏吗,红霉素软膏能在哺乳期使用吗,1
1581,如何治疗过敏性哮喘，这种病能根治吗？,过敏性哮喘有什么方法治疗，可以彻底治好吗？,1
1582,孕妇8个月可以吃四季感冒片吗,孕妇季节性感冒怎么办,0
1583,请问5岁的小孩子可以用麝香祛痛搽剂吗？,5岁大的小孩能用麝香祛痛搽剂吗？,1
1584,成人肺炎症状特征是怎样的,成人肺炎复发怎么办,0
1585,一岁宝宝发烧肺炎抽筋吐白沫怎么办,宝宝发烧口吐白沫该怎么办呀,1
1586,肠胃性感冒的症状特征是什么,肠胃性感冒需要服用什么药,0
1587,胸膜炎包裹性积液能吃抗核药吗,胸膜炎吃什么药？,0
1588,3岁小孩肺炎症状是怎样的?,3岁小孩肺炎症状有哪些?,1
1589,变异性哮喘的治疗方法有哪些,治疗变异性哮喘有什么方法？,1
1590,你好，嗓子疼吃克拉霉素分散片可以吗？,你好，嗓子疼吃阿莫西林胶囊合适吗？,0
1591,葵花小儿肺热咳喘颗粒主要成分是什么,葵花小儿肺热咳喘颗粒用于上呼吸道感染吗,0
1592,怀孕感冒吃了感冒清有什么影响吗,怀孕感冒吃了感冒清会怎么样？,1
