id,query1,query2,label
837,小孩上呼吸道感染反复发烧怎么办,小孩上呼吸道感染反复发烧怎么处理,1
838,可以饭后吃克拉霉素缓释片吗,克拉霉素缓释片能不能饭后吃,1
839,治疗肺气肿的药物有哪些？,治疗肺气肿的药物有哪些药？,1
840,结核性渗出性胸膜炎的治疗方法有哪些,结核性渗出性胸膜炎怎么治疗,0
841,急性胸膜炎是怎么引起的呢？,怎么引起急性胸膜炎,1
842,结核胸膜炎，已经腹水了,结核胸膜炎，已经腹水了，有什么好的治疗方法,0
843,宝宝肺气肿是什么现象？,宝宝肺气肿有哪些症状？,1
844,小儿支原体肺炎如何食疗？,小儿支原体肺炎能吃什么药？,0
845,如何治疗肺气肿加心脏早搏骤停?,肺气肿加心脏早搏骤停该怎么治?,1
846,小儿推拿能治疗支原体肺炎吗,孩子支原体咳嗽有什么按摩方法？,0
847,5岁儿童肺炎的治疗方法?,宝宝肺炎吃什么食物好?,0
848,肺气肿两肺肺大泡怎么治疗,肺气肿肺大泡怎么回事？,0
849,治支原体肺炎用红霉素好吗？,支原体肺炎治疗要多长时间用红霉素？,0
850,含姜片能治咽炎和上呼吸道感染吗？,咽炎和上呼吸道感染能通过含姜片治疗吗？,1
851,吃东西左胸口疼有什么好的办法能够根治吗,治疗吃东西左胸口疼的好办法是什么呢能否根治？,1
852,肺炎支原体抗体阳性会传染吗,肺炎支原体抗体阳性是否传染,1
853,肺气肿可以吃蜂蜜花粉吗？,肺气肿在饮食上有哪些禁忌？,0
854,请问感冒的时候可以喝枸杞吗？,感冒生病的时候能喝枸杞吗,1
855,得了肺炎该，需要怎么治疗,肺炎能引起发烧吗,0
856,感冒了嗓子不舒服怎么办,孩子感冒了嗓子不舒服怎么办,0
857,我想知道金诃安儿宁颗粒主治功能是什么,金诃安儿宁颗粒主要作用什么？,1
858,小儿支原体肺炎的病因是什么？,小儿支原体肺炎是怎么造成的？,1
859,肺气肿在日常生活当中应该注意哪些事项,肺气肿在日常生活中要注意哪些？,1
860,为什么使用双黄连注射液应做皮试？,使用双黄连注射液前注射皮试有副作用吗？,0
861,请问患有慢支肺气肿该怎么治疗？,肺气肿，老慢支怎么治好？,1
862,宝宝轻微肺炎有什么症状,婴儿轻度肺炎有哪些症状？,1
863,怀孕23周6天，感冒了怎么办？,怀孕感冒能吃药吗,0
864,服用达肺草有什么注意事项呢,服用达肺草应该注意哪些事项,1
865,小孩肺炎的早期什么症状,哪些是小孩肺炎的早期症状,1
866,化脓性胸膜炎是否会传染？,化脓性胸膜炎会不会传染？,1
867,感冒引起的肺炎吃什么调养好？,感冒引起的肺炎吃什么比较好,0
868,变异性哮喘有啥样症状和控制方法?,何为变异性哮喘,0
869,请问孩子肺炎要治疗多久,孩子肺炎是怎样引起的,0
870,沙丁胺醇气雾剂有什么副作用的吗,大量使用沙丁胺醇气雾剂会中毒吗,0
871,13肺炎疫苗多少钱一针,13肺炎疫苗几个月打,0
872,变异性哮喘患者应该注意什么?,治咳嗽变异性哮喘有什么好的方法吗？,0
873,请问老年人慢支肺气肿怎么治疗？,老年人慢支肺气肿影响睡眠吗？,0
874,小孩受凉感冒该用哪种感冒药,小孩受凉感冒不能吃那种感冒药,0
875,小孩肺炎一定要输液才会好吗？,小儿肺炎输液几天见效？,0
876,患了支气管炎要怎么办？,患了支气管炎如何是好？,1
877,肺炎什么药效果好,肺炎需要吃什么药,1
878,过敏性哮喘用药能根治吗,过敏性哮喘可否用药根治疾病？,1
879,乐达非热毒平颗粒是医保药吗,乐达非热毒平颗粒和消炎药能一起吃吗,0
880,过敏性哮喘急性发作时怎么办,过敏性哮喘急性发作时如何是好？,1
881,如果上呼吸道感染了就可能引起荨麻疹吗？,荨麻疹可能会是由上呼吸道感染引起的吗？,1
882,过敏性哮喘要注意些什么吗?,过敏性哮喘的病因是什么？,0
883,铜绿假单胞菌肺炎的治疗方法有哪些,铜绿假单胞菌肺炎是怎么回事？,0
884,小儿咳喘灵口服液怎么样有什么效果,服用咳喘灵口服液有什么禁忌,0
885,小儿肺炎吃什么食物好呀？,小儿的肺炎治疗方法有什么？,0
886,小儿支原体肺炎但是不咳嗽，严重吗？,怎么检查诊断小儿支原体肺炎？,0
887,之前患了胸膜炎现在好了还会不会复发,之前患了胸膜炎现在好了是否会复发？,1
888,消银泰苦丹丸这个药的价格贵吗,消银泰苦丹丸是中成药吗,0
889,孩子一见凉气就咳嗽怎么回事？,孩子一见凉气就咳嗽什么原因？,1
890,过敏性哮喘与变异性哮喘的区别,哮喘气雾剂哪种比较好？,0
891,上呼道感染吃什么药,上呼道感染雾化可以吗,0
892,上呼吸道感染导致病毒性感冒,7个月宝宝病毒性感冒引起上呼吸道感染，吃,0
893,感冒了吃药时可以喝茶叶水吗？,感冒了吃药时能用果汁吗,0
894,颈椎疼喝颈痛片会对哮喘有关系吗？,颈椎疼喝颈痛片会对哮喘造成影响吗？,1
895,肺气肿晚期适宜用什么药来治疗？,肺气肿晚期能服用哪种药治好？,1
896,过敏性哮喘发作不吃药能扛过去吗,过敏性哮喘发作有什么症状？,0
897,胸膜炎恢复期间为什么总是前胸痛,为什么胸膜炎恢复期间总是前胸痛,1
898,胸膜炎引起肺委缩好治吗,胸膜炎引起肺委缩能治好吗,1
899,感冒后流鼻涕嗓子痒咳嗽该怎么办？,感冒后流鼻涕嗓子痒咳嗽如何处理？,1
900,请问判定有没有胸膜炎要做什么检查？,请问判定是不是胸膜炎要去哪做查？,0
901,宝宝五个月的时候得了肺炎，咳嗽,宝宝五个月大，咳嗽又有肺炎怎么办,1
902,众生丸吃了4次了我的喉咙还痛啊怎么回事,咽喉炎扁桃体炎都可以吃众生丸吗,0
903,克拉霉素缓释片和克拉霉素片的作用有什么不同,克拉霉素缓释片和克拉霉素片的功效有什么不同,1
904,冬天嗓子疼咽炎喝着金果饮效果好吗？,冬天嗓子疼咽炎喝金果饮管用不？,1
905,孕妇感冒喝小柴胡颗粒行吗,孕妇感冒要不要喝小柴胡颗粒,1
906,在饮食上咳嗽变异性哮喘要注意什么,咳嗽变异性哮喘是什么？,0
907,支气管炎哮喘吃啥药好？,支气管炎哮喘有什么并发症？,0
908,胸膜炎后遗症吃什么中药,咳嗽胸闷是胸膜炎表现吗,0
909,孩子传染性肺炎好了后隔离多长时间？,宝宝得肺炎好了后需要隔离多长时间呢？,0
910,服用肺力咳胶囊还需要服用消炎药吗,请问服用肺力咳胶囊还需要服用消炎药吗,1
911,请问胸膜炎吃药多久有效果？,请问胸膜炎吃药多久能看到效果？,1
912,孩子感冒了可以打预防针吗？,孩子感冒能否打疫苗？,1
913,小孩患支原体肺炎，还低烧，怎么办？,宝宝肺炎支原体持续低烧不退如何是好？,1
914,"哮喘,咳嗽,气喘吃孟鲁司特钠片可以吗？","哮喘,咳嗽,气喘适宜吃孟鲁司特钠片吗？",1
915,怀孕期间感冒对胎儿有哪些影响,怀孕期间感冒对胎儿影响都有什么,1
916,立先裸花紫珠胶囊的疗效好吗,立先裸花紫珠胶囊有啥作用效果好吗,1
917,宝宝有点打喷嚏流鼻涕能不能打预防针,吃了药打预防针有什么后果？,0
918,小孩肺炎好后咳嗽多长时间能好,孩子肺炎好后咳嗽多长时间能好呢?,1
919,咳嗽变异性哮喘怎么办？,怎么治疗咳嗽变异性哮喘？,1
920,闭塞性细支气管炎与肺气肿属于同种病吗？,闭塞性细支气管炎与肺气肿病症相同吗？,1
921,孕妇感冒能喝红糖煮姜水吗,孕妇感冒能不能喝红糖煮姜水,1
922,宝宝流清鼻涕，吃什么药好？,宝宝流清鼻涕是鼻炎？,0
923,治支原体肺炎红霉素好不好,支原体肺炎用头孢吗？,0
924,慢性胸膜炎做ct能不能看出来,慢性胸膜炎传染吗,0
925,乐达非热毒平颗粒是不是医保药吗,乐达非热毒平颗粒医保能用吗,1
926,婴幼儿上呼吸道感染的症状是什么？,上呼吸道感染婴幼儿有哪些症状？,1
927,银诺克利肺片买哪个厂家生产的好呢,银诺克利肺片能治肺结核吗,0
928,请问胸膜炎是怎样引起的？,请问胸膜炎吃什么药好？,0
929,请问肺炎是怎样引起的？,请问肺炎该吃什么药,0
930,接种了HIB孩要接种肺炎疫苗吗？,HIB疫苗最好什么时候打？,0
931,3岁宝宝支原体肺炎，弱阳性代表什么？,支原体肺炎弱阳性有哪些症状？,0
932,请问肺气肿能办慢性病门诊治疗吗？,肺气肿能办慢性病门诊的治疗手续吗,1
933,为什么氨曲南输液时血管会痛？,氨曲南输液时血管会痛的原因是什么？,1
934,肺气肿接着抽烟会导致哪些后果？,肺气肿接着抽烟会有什么危害？,1
935,消银泰苦丹丸这个药的价格贵吗,消银泰苦丹丸成分是什么,0
936,小儿上呼吸道感染是什么原因引起的？,小儿上呼吸道感染可以预防吗？,0
937,肺炎发热高烧，好治吗？,肺炎发热高烧容易治吗？,1
938,肺炎链球菌性肺炎吃什么药？,肺炎链球菌性肺炎吃什么药可以治疗?,1
939,感冒嗓子不舒服的解决办法,感冒了嗓子不舒服怎样治疗,1
940,阿莫西林胶囊吃了7粒有什么后果？,阿莫西林胶囊吃了7粒会让人产生不适反应吗？,0
941,小孩热伤风的症状有哪些?,小孩热伤风能喝抗生素吗,0
942,晚上感觉耳朵疼，嗡嗡作响怎么回事？,晚上感觉耳朵嗡嗡作响还疼是怎么回事？,1
943,请问有肺炎该怎么治疗？,肺炎最佳治疗方法是什么,1
944,排卵期前吃感冒药还能怀孕吗,排卵期吃感冒药可以怀孕吗,1
945,肺气肿影像报告怎么写？,肺气肿病人要注意什么事项？,0
946,胸膜炎一年了做一些什么复查？,胸膜炎一年了要做哪些复查？,1
947,请问得了胸膜炎要注意什么？,请问得了胸膜炎饮食要注意哪些,0
948,治疗过敏性哮喘吃什么药好?,过敏性哮喘使用药物治疗效果怎么样？,0
949,七个月大的宝宝流鼻涕怎么办?,七个月的宝宝感冒流鼻涕吃啥药见效快？,0
950,流鼻涕能吃阿莫西林吗？,流鼻涕可以吃阿莫西林吗？,1
951,变异性哮喘需要做哪些检查,变异性哮喘确诊需要哪些检查？,1
952,肺炎咳嗽吃什么药好的快,肺炎咳嗽看中医还是西医,0
953,肺炎链球菌疫苗有必要打吗,需要打肺炎链球菌疫苗吗？,1
954,13价肺炎和23价肺炎怎样区分,13价肺炎和23价肺炎有什么区别,1
955,肺气肿的护理要怎么做？,肺气肿的护理措施？,0
956,你好嗓子不舒服能不能吃阿莫西林胶囊,阿莫西林胶囊能长期服用吗,0
957,感冒并发腰痛、全身刺痛这是怎么啦？,感冒腰痛，全身痛需要去医院吗？,0
958,排卵期吃感冒药可以怀孕吗,排卵期前吃感冒药能怀孕吗,1
959,新型肺炎的潜伏期特征,患有肺炎，高血压2级，冠状动脉硬化能做造影检查吗,0
960,怎样治疗老年人的慢支肺气肿,老年人得了慢支肺气肿怎么办,1
961,过敏性哮喘治疗偏方有什么?,过敏性哮喘饮食有禁忌吗,0
962,什么原因会引起肺气肿？,肺气肿有什么症状？,0
963,热毒平颗粒乐达非都由什么制成的呀,哪些症状可以吃热毒平颗粒乐达非,0
964,小孩打完预防针就感冒了能吃药吗,宝宝打过预防针后几天就可以吃感冒药了？,0
965,阿莫西林胶囊药店有卖吗,药店能买到阿莫西林胶囊吗？,1
966,您好我总是反复的胸口疼然后就后面左边疼是怎么了,反复的胸口疼然后就后面左边疼是什么情况？,1
967,上呼吸道感染可以吃罗红霉素吗？,上呼吸道感染吃头孢还是罗红霉素,0
968,请问肺气肿能办慢性病门诊治疗吗？,慢性病门诊能治疗肺气肿吗？,1
969,治疗肺气肿的药物哪种好,肺气肿的治疗方法哪种好？,0
970,孕妇怀孕三个月可以吃阿莫西林胶囊吗,孕妇DHA什么时候吃有讲究,0
971,过敏性哮喘怎么治疗比较好?,得了过敏性哮喘能活多久？,0
972,石家庄清热解毒软胶囊多少钱一盒,石家庄清热解毒软胶囊是中成药吗,0
973,结合性胸膜炎积水怎么控制,结合性胸膜炎积水是一种杆菌引起的吗,0
974,"怀孕初期吃了感冒药,孩子能要吗","怀孕初期吃了感冒药,孩子不能要吗",1
975,有什么办法可以预防感冒？,预防鼻炎有什么小妙招,0
976,如何正规治疗小儿支原体肺炎,正规治疗小儿支原体肺炎怎么治？,1
977,服用博祥新雪片后会过敏的吗,什么药可以代替博祥新雪片,0
978,新型冠状病毒咳痰吗,肺炎痰多咳不出来?,0
979,大人得了肺炎多久能康复?,大人肺炎的症状有哪些,0
980,得了肺气肿会发生什么严重的后果?,肺气肿的患者的症状都是什么？,0
981,小儿支原体肺炎治愈的标准？,小儿支原体肺炎有哪些病症？,0
982,阿莫西林胶囊适用于什么病症,你好请问阿莫西林胶囊是适用于什么症状的可以抗什么菌啊,0
983,哺乳期妇女感冒吃什么药,哺乳期妇女感冒可以吃什么药,1
984,请问儿童支原体肺炎阿奇霉素需要吃几个疗程？,治疗儿童支原体肺炎阿奇霉素要吃几个疗程药？,1
985,大补阴丸饭前服用还是饭后服用呢,成人儿童都能服用大补阴丸吗,0
986,请问患过结核胸膜炎能不能怀孕吗？,请问患过结核胸膜炎可以怀孕吗？,1
987,得了肺气肿的人能活多久？,得了肺气肿的人有多少寿命？,1
988,葫芦兄弟阿奇霉素干混悬剂效果明显吗,葫芦兄弟阿奇霉素干混悬剂治疗中耳炎有效果吗,1
989,怀孕前期感冒了怎么办？？？,怀孕前期感冒了用什么办法？？？,1
990,吃感冒药后喝酒会有什么后果,吃感冒药后喝酒会有什么危害,1
991,宝宝流清鼻涕，用吃什么药？,宝宝流清鼻涕，可以吃什么药？,1
992,4岁上呼吸道感染低烧不退怎么办,4岁上呼吸道感染是低烧引起的吗,0
993,请问得了胸膜炎要注意什么？,请问得了胸膜炎怎么办？,0
994,孕妇能用新康泰克通气鼻贴吗?,孕妇用新康泰克通气鼻贴好不好,1
995,30岁肺气肿能活多久?,肺气肿难治吗？,0
996,婴幼儿上呼吸道感染吃什么药？,婴幼儿的上呼吸道感染了该吃什么药？,1
997,孩子一见凉气就咳嗽是什么导致的？,孩子一见凉气就咳嗽什么原因？,1
998,感冒鼻子不通不吃药能好吗？,感冒鼻子不通不吃药可以好吗？,1
999,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐，怎么治？,1
1000,感冒了嗓子不舒服怎么办,嗓子不舒服不感冒怎么回事,0
1001,春季上呼吸道感染宝宝如何预防？,春季如何预防宝宝上呼吸道感染？,1
1002,一来月经就感冒怎么办,一来月经就感冒是咋回事,1
1003,怀孕期间感冒了，感冒怎么办？,怀孕期间感冒了，感冒如何治疗？,1
1004,肺气肿是怎么回事?,肺气肿不能吃什么？,0
1005,喝酒了能吃氨基比林咖啡因片吗,喝酒不能吃什么药,0
1006,肺气肿感染要怎样治疗严不严重？,肺气肿感染要如何治疗很严重吗？,1
1007,肺气肿可服用哪些药物？,肺气肿不能吃什么？,0
1008,抵抗力差容易感冒吃什么好,抵抗力差容易感冒需要注意什么,0
1009,宝宝多大适合打肺炎球菌疫苗？,肺炎球菌疫苗宝宝多大的时候打合适？,1
1010,怎么治疗由焦虑导致的肠痉挛？,焦虑导致肠痉挛吃药有用吗？,0
1011,变异性哮喘吃什么食物最佳？,咳嗽变异性哮喘吃什么药啊？,0
1012,哮喘长期使用布地奈德气雾剂是否有副作用,布地奈德气雾剂要注意什么？,0
1013,肺气肿病究竟是什么?严重吗?,肺气肿的病因是什么？,0
1014,请问，怎么可以治疗哮喘病,患有哮喘病怎么治？,1
